f,doe2vec_0,doe2vec_1,doe2vec_2,doe2vec_3,doe2vec_4,doe2vec_5,doe2vec_6,doe2vec_7,doe2vec_8,doe2vec_9,doe2vec_10,doe2vec_11,doe2vec_12,doe2vec_13,doe2vec_14,doe2vec_15,doe2vec_16,doe2vec_17,doe2vec_18,doe2vec_19,doe2vec_20,doe2vec_21,doe2vec_22,doe2vec_23,doe2vec_24,doe2vec_25,doe2vec_26,doe2vec_27,doe2vec_28,doe2vec_29,doe2vec_30,doe2vec_31
p23_p3_i2_i2_a0.75,0.31931782,-0.9747785,-0.7477902,0.17506856,0.6519096,-0.08375522,-1.0354471,-0.021563794,-0.9661081,0.20553353,-0.07928127,0.042064298,0.012537079,0.034087535,-1.0186754,-0.07306325,0.628519,-0.04179857,-0.010003615,0.4036017,-0.70336896,2.2368598,0.013440972,0.0143927,0.057422608,-0.41300344,0.057386745,0.22534417,0.06063935,-0.5334789,-0.36711642,0.056401342
p23_p3_i3_i3_a0.25,1.1831436,-0.56691295,0.94168603,-1.1654742,1.1849742,-0.12572189,-0.74896204,0.056972552,0.521978,1.7185074,0.01934579,0.06426833,-0.0072965166,0.031535737,0.56129867,-0.009542196,0.8628986,-0.122340806,0.0135315275,0.55145913,-0.9940023,1.8360503,-0.05167394,0.23587538,0.05961812,-0.5259052,-1.2297294,0.024752647,0.02916789,0.7531272,-0.43767715,0.07766412
p23_p3_i3_i3_a0.5,0.87724495,-1.2673179,0.6521063,-1.192633,0.8354286,-0.13058333,-0.7270659,0.025887936,0.02099514,1.4518625,-0.01602815,0.06404225,0.012963523,0.048665226,0.37742752,0.005363742,0.71443844,-0.06442343,0.008473175,0.38561106,-0.5075325,1.6519091,-0.032175727,0.19077201,0.05147248,-0.5782145,-0.6535145,0.5740177,-0.0046552857,0.07388698,-0.3375552,0.09132641
p23_p3_i3_i3_a0.75,0.5871107,-1.5766852,0.7680069,-0.65485656,0.25660992,-0.105541386,-0.52673596,-0.025976088,-0.5967305,0.9676002,-0.069192335,0.06737328,0.04641462,0.07032777,-0.16222319,0.021187074,1.225227,0.018132728,0.013234699,0.22856528,-0.3140422,1.5154629,-0.030510614,-0.10808489,0.045626674,-0.29206955,0.09601967,1.0227304,-0.021273712,-0.7326742,-0.17207503,0.08307716
p23_p3_i4_i4_a0.25,1.5655434,-0.3034039,0.3373483,-0.97556496,1.002574,-0.1468752,-0.34670985,0.06914462,0.33563343,1.3461248,0.02164511,0.052879453,0.03531825,0.011563798,0.37199867,-0.016528804,0.6519859,-0.10493996,0.036746405,0.51154524,-0.77457124,2.2504323,0.006005358,0.68795854,0.0481567,-0.7463715,-1.0947866,0.060474038,0.0506553,-0.33956274,-0.62318134,0.1028796
p23_p3_i4_i4_a0.5,1.5297102,-0.2793017,0.7839495,-0.7605469,0.84962636,-0.13051477,-0.15800418,0.02724281,0.19331786,1.4557325,0.008131538,0.055952247,0.0069370056,0.03337443,0.4767713,-0.025937848,0.36782104,-0.085582554,-0.021941246,0.33211708,-0.74939096,1.9639342,-0.027094593,0.702634,0.0070540477,-0.5835537,-0.72222143,-0.39036158,0.055071376,-0.5762878,-0.51302207,0.09816931
p23_p3_i4_i4_a0.75,1.3654845,-0.52896285,1.0196192,-0.18780237,0.8075178,-0.08237808,0.14619936,0.0011250228,-0.46125785,1.2011617,-0.028546078,0.052891225,0.023475453,0.05673664,0.6480898,-0.034308746,0.100391984,-0.0329522,-0.031930618,0.13542992,-0.12997204,1.6113403,-0.023655767,0.6302531,-0.03829169,-0.40435863,0.098523274,-0.61529887,0.04864944,-0.9313711,-0.36531448,0.08385131
p23_p3_i5_i5_a0.25,1.4555787,0.25941026,-1.4569353,-0.081448525,-1.831567,-0.040582813,0.6677538,-0.05747194,-0.6644012,1.4635189,-0.08339177,0.07880879,0.018061474,0.11624049,-0.21586084,0.049121063,-0.9503931,0.1006296,0.011081084,0.34677905,0.0634388,4.245146,0.07974973,-1.1693306,0.01288185,-1.0017556,3.0604014,0.3150177,0.024572905,-3.106312,-1.0395439,0.063647
p23_p3_i5_i5_a0.5,0.7657693,0.14503726,-1.2140214,-0.04269454,-1.231044,-0.0765581,0.101073265,-0.024845814,-0.26339975,1.0120388,-0.1476197,0.07509605,0.03048351,0.04405356,-0.26916325,-0.015191776,-0.551911,0.07402019,0.0013625845,0.18385994,0.2044797,3.0301902,0.060712926,-1.3970373,0.02189473,-0.82705545,2.4610054,0.38680705,0.08600411,-2.318647,-0.5894452,0.0058637597
p23_p3_i5_i5_a0.75,-0.26479745,-0.5744066,-0.8990724,-0.034758016,-0.47166452,-0.0973846,-0.48349196,-0.014599398,-0.36479816,0.32906178,-0.15216126,0.10495393,0.05110375,0.02339514,-0.15249994,-0.070578866,-0.10641441,0.05175221,-0.00037587155,0.07838678,0.049796373,2.2410712,0.047126845,-1.236914,0.044942345,-0.56167424,1.8919724,0.2366286,0.047080703,-1.5541334,-0.28724062,-0.024748031
p23_p4_i1_i1_a0.25,1.7426564,0.05845724,-0.16549775,0.18154782,-0.7603821,-0.04950867,0.060851846,0.03263847,-0.39288998,0.33214867,0.008846056,0.016088687,-0.00020119734,0.088730395,-0.7054465,-0.05152758,0.5899684,-0.023417035,0.019527195,0.6267324,-0.11909592,2.3104968,-0.009035401,0.6753633,0.05766303,-0.68456733,-0.27071685,0.5329834,0.06966845,0.616335,-0.86199373,0.08184339
p23_p4_i1_i1_a0.5,1.6032679,0.103140935,-0.36189473,-0.19942287,-0.8478389,-0.045037113,0.111964345,0.02852334,-0.7565893,0.28461984,0.0052918103,0.023625746,-0.003226919,0.07840513,-0.5777745,-0.049101796,0.47596562,-0.0034109037,0.022646867,0.542368,0.010014594,1.897933,0.008916442,0.90529317,0.07489802,-0.41443866,-0.05749918,0.3234855,0.054718256,0.54406023,-0.6968422,0.0771675
p23_p4_i1_i1_a0.75,1.1702492,-0.17033543,-0.39972985,-0.59989464,-0.42622942,-0.040556073,0.7110509,0.017962422,-1.071261,0.14062907,0.007020373,0.046118867,-0.007869844,0.052211367,-0.23994035,0.004472074,0.21806589,0.015833601,0.018450614,0.2580393,0.09656974,1.0804851,0.007735179,0.6007417,0.05358065,-0.48914647,-0.094549656,0.09408119,0.022255331,0.23772308,-0.40916303,0.05611734
p23_p4_i2_i2_a0.25,1.7045759,0.03742896,-0.1821352,0.54702973,0.047600627,-0.030033788,0.0016609356,0.05115165,-0.30510604,0.046499316,0.013341423,0.03192185,-0.06759694,0.08589795,-0.91752255,-0.09279532,0.66463625,-0.06524854,0.034219354,0.55011815,-0.8065086,2.2273185,-0.038693666,0.7734979,0.08465686,-0.52888954,-1.3487501,0.31935,0.08467493,0.2804251,-0.7245962,0.08514929
p23_p4_i2_i2_a0.5,1.2016895,-0.07286014,-0.45491314,0.5390848,0.42405772,-0.022326523,-0.32355538,0.027695835,-0.62265563,-0.0768158,0.0012653396,0.026494842,-0.06144416,0.068553776,-1.0959287,-0.09577321,0.9583496,-0.06743093,0.045016244,0.4053802,-0.9638333,1.9766152,-0.034692205,0.9432705,0.092822954,-0.45277703,-1.2976643,0.20745514,0.06457565,0.40840402,-0.57904106,0.09446033
p23_p4_i2_i2_a0.75,0.12149118,-0.4931258,-0.81385815,0.48377278,0.72381175,-0.0153004285,-0.8802522,0.00076816,-1.170193,-0.3695041,-0.0039642155,0.031433087,-0.050315082,0.060682733,-0.8930917,-0.0920875,0.99865127,-0.048727177,0.037063528,0.18324214,-1.1151767,1.5948007,-0.031496055,0.8133081,0.12271701,-0.5631321,-0.7863402,0.25232297,0.017506626,0.57417554,-0.3783946,0.09386147
p23_p4_i3_i3_a0.25,1.9240866,-0.31572616,0.25021502,-0.17703252,-0.11393058,-0.05995073,-0.12366107,0.05993929,-0.17620146,0.40071815,0.0125036985,0.0105300555,-0.0036933143,0.08671373,-0.7590551,-0.06488952,0.8089573,-0.08708662,0.02976565,0.89402074,-0.65366715,2.2825809,-0.030846266,0.0015158094,0.061548937,-0.7797296,-0.5218526,0.83670163,0.06797818,1.2088373,-0.7599838,0.076880805
p23_p4_i3_i3_a0.5,1.7138528,-0.52649415,0.20035958,-0.35803998,-0.3448715,-0.06276124,-0.11727151,0.037162647,-0.39559054,0.6385646,0.0103085935,0.009875798,-0.001555278,0.10552062,-0.8317449,-0.041121125,0.9660907,-0.05466619,0.021870691,0.7123584,-0.7129004,2.0963745,-0.042550497,-0.0896945,0.049504153,-0.61136556,-0.16939723,1.0205404,0.055995755,0.9245835,-0.60641617,0.0756319
p23_p4_i3_i3_a0.75,1.3325655,-1.2283922,0.19902164,-0.4143231,-0.29346442,-0.0831,-0.33623245,-0.030819362,-0.9568169,0.7212245,-0.04222632,0.032889154,0.028461345,0.111739516,-0.8282588,0.007782413,1.3110968,0.007407615,0.015675943,0.47062844,-0.4962061,1.8199646,-0.040323466,-0.27532253,0.072781034,-0.308833,0.4487729,1.2334075,0.0049299737,-0.19442464,-0.3450061,0.08035629
p23_p4_i4_i4_a0.25,1.3785524,-0.58491886,0.070859715,0.36646572,-0.22126344,-0.091099896,-0.35548398,0.010485427,-1.0500916,0.21660906,-0.035869956,0.045502033,0.022668496,0.058541264,-0.44135955,-0.035815414,0.359143,-0.026667112,-0.0051313965,0.76514775,0.08455931,1.8513551,0.0361811,0.40332332,0.04430529,-0.5652525,-0.65258926,0.14973548,0.04993854,-1.0608959,-0.82773614,0.07299655
p23_p4_i4_i4_a0.5,1.2799054,-0.591549,0.45940968,0.39263013,0.03315811,-0.076479144,-0.55411047,-0.015570019,-1.2113594,0.37587565,-0.061115038,0.05842283,-0.011988158,0.06960979,-0.40502638,-0.034313075,-0.12118772,-0.032350052,-0.026486227,0.57500094,0.22471298,1.5502832,0.0019098613,0.52056926,0.027472239,-0.5008405,-0.57042557,-0.09262738,0.042712115,-1.1691842,-0.6843071,0.086826436
p23_p4_i4_i4_a0.75,1.034414,-0.44222575,0.6845212,0.5723094,0.29264453,-0.05145122,-0.51482075,-0.036290623,-1.4620602,0.53764045,-0.08812965,0.058203142,-0.0133038545,0.08975296,-0.1199061,-0.05057637,-0.47011015,-0.024582671,-0.04664004,0.29148155,0.34684128,1.2815733,-0.018267991,0.3370532,-0.021406334,-0.45474124,-0.11638634,-0.17138216,0.04438823,-1.152634,-0.47321695,0.096434385
p23_p4_i5_i5_a0.25,1.6001053,-1.2591033,0.31757325,0.9815463,-0.0528808,-0.028747851,-0.20255026,0.016420403,-0.38967875,-0.7120738,0.029470325,0.041676287,-0.029061347,0.14196183,-0.8562387,-0.082313396,-0.05580178,-0.07501942,0.031981397,0.7183345,-0.7601141,0.60240316,-0.06582865,-0.09258832,0.018156558,-0.66986555,-2.2733517,0.26358634,0.04367887,1.841206,-0.822218,0.10432124
p23_p4_i5_i5_a0.5,1.2864796,-1.239961,0.61668944,1.1516794,-0.036433056,-0.037522435,-0.3708245,-0.0073448597,-0.40340382,-0.473427,0.030103054,0.03133619,-0.053661246,0.13392866,-0.94085765,-0.0617668,-0.04941824,-0.081016555,0.012809144,0.46090072,-0.70264083,0.6936417,-0.076159015,-0.39267758,0.024730131,-0.6027865,-1.7987465,0.023870021,0.054294936,1.6100909,-0.61433244,0.07336019
p23_p4_i5_i5_a0.75,0.25105643,-1.0751404,0.6644746,1.0994328,0.23923212,-0.05424212,-0.86553687,-0.03181088,-0.7265181,-0.65955037,-0.0382598,0.04384772,-0.053484503,0.08136487,-0.70610493,-0.06794551,0.23792674,-0.038355265,0.0013039038,0.2339682,-0.43022996,0.809481,-0.08810117,-0.7742958,0.03056147,-0.48790956,-1.0472505,-0.049787402,0.047145568,1.0248789,-0.43030185,0.04471124
p23_p5_i1_i1_a0.25,1.2332196,-0.62394506,-0.29830727,-0.097356796,-1.5120723,-0.04859907,0.3594634,-0.13672303,-0.5413136,0.5460438,-0.04943873,0.018651739,0.08635693,0.1037426,-0.7772706,-0.0209692,-0.8968979,0.039153785,0.017259624,0.47227186,0.3940893,1.2987919,0.055770062,-1.141508,-0.08657412,-0.089741826,2.6602864,0.3673741,0.03179348,-2.1773586,0.7650304,0.007939532
p23_p5_i1_i1_a0.5,1.1277419,-0.7064799,-0.11514057,-0.31169352,-1.1482666,-0.058070906,0.8697792,-0.10718569,-0.70559424,0.6310018,-0.023288153,0.044137537,0.070176035,0.093168736,-0.6835125,-0.009331851,-0.8323375,0.028139226,0.016500019,0.38570434,0.377046,0.707801,0.06172362,-0.99083775,-0.07988363,-0.11783028,1.852114,0.28702623,0.027152497,-2.0284803,0.66828877,0.009226
p23_p5_i1_i1_a0.75,0.82188934,-0.71140784,0.3044323,-0.56631684,-0.4835848,-0.086141445,1.4484402,-0.05359328,-1.0440985,0.6617343,-0.039336324,0.06846305,0.099516824,0.009972393,-0.41324273,-0.055981714,-0.17430875,-0.0003680829,-0.0070746094,0.25411838,0.20423633,-0.003484249,0.059125774,-0.70161253,-0.056373972,-0.13514662,0.66392934,0.026451707,0.001179859,-1.4552612,0.44678742,0.02008636
p23_p5_i2_i2_a0.25,0.82136536,-0.09169866,-0.20511997,0.27155933,-0.38096538,-0.06831649,-0.082103625,-0.023828845,-0.3672479,0.29310992,-0.10629377,0.03924178,0.050386433,0.018300036,-0.4577748,-0.027992427,0.4076646,0.03879466,-0.009562928,0.5609593,-0.22464436,2.853005,0.031293705,-0.06994569,0.029188909,0.09976995,1.2262245,0.51073366,0.052419893,-1.3956437,-0.61467046,0.045782287
p23_p5_i2_i2_a0.5,0.06468491,-0.5585923,-0.74888,0.39036432,0.08998811,-0.06723343,-0.5005626,-0.015438454,-0.62915474,0.11836769,-0.11301236,0.042636327,0.023221597,0.033300746,-0.72761714,-0.044991888,0.5565459,0.0040766113,-0.011796344,0.39070636,-0.48894948,2.34749,0.036453888,0.17520519,0.061242785,-0.12886333,0.64283925,0.5511329,0.030913431,-0.6940208,-0.46068496,0.0441986
p23_p5_i2_i2_a0.75,-1.0662841,-0.780888,-0.9171287,0.38767073,0.80164903,-0.039914884,-1.333781,-0.020151198,-1.0611699,-0.26144728,-0.10675811,0.08050118,-0.023085345,0.006684209,-0.5521067,-0.08102292,0.53869283,-0.015086041,-0.039536275,0.15544295,-1.0101485,1.6899538,0.05463647,0.32256004,0.107900366,-0.33868927,0.28854126,0.37880957,0.016076814,0.09331513,-0.25971872,0.04619609
p23_p5_i3_i3_a0.25,0.30649537,-1.7463634,1.2342613,-0.6474048,0.13609952,-0.11942626,-0.30367765,-0.08374347,-0.061529934,0.35754204,-0.0813222,0.04908283,0.09098533,0.029473033,-0.65940803,0.010436842,1.4377149,0.015665509,0.018016553,0.6495207,0.86979896,0.9417908,-0.040426187,-0.18787512,0.021843184,0.15213192,0.364416,0.5033819,-0.07540027,-0.7242374,-0.22885832,0.048853263
p23_p5_i3_i3_a0.5,0.18175639,-1.6412385,0.9604113,-0.6260664,0.0056333393,-0.10514179,-0.26752096,-0.07889947,-0.49238116,0.32523674,-0.08876994,0.045837846,0.08324865,0.028796747,-0.5100575,0.026311994,1.321391,0.039125677,0.024544861,0.44189495,0.48643002,1.1760375,-0.038074635,-0.42449042,0.03141852,-0.040267825,0.6138324,1.0325673,-0.06125046,-0.90413123,-0.1950165,0.052759815
p23_p5_i3_i3_a0.75,0.27727562,-1.51267,0.6990205,-0.62645817,-0.19944753,-0.09173089,-0.17191564,-0.06660725,-0.91642153,0.45101538,-0.09355779,0.06044277,0.0822637,0.044715755,-0.3916611,0.04104,1.5986389,0.06113071,0.024852611,0.24759471,0.024166554,1.3555307,-0.03422054,-0.4683253,0.052539073,-0.18091679,0.66761386,1.3587401,-0.041833393,-1.1875081,-0.11319951,0.067769855
p23_p5_i4_i4_a0.25,0.6883052,-1.6913775,1.2247221,0.15104067,0.90174013,-0.13180618,0.35152352,0.019089537,0.0008610785,-0.028986271,-0.07452285,0.10094243,0.08201389,0.040837605,0.5759987,-0.01186329,1.2053978,0.017646719,-0.013318947,0.70686024,0.81046057,2.006482,-0.01815725,0.85041875,0.027861934,0.36688685,-1.1441933,-0.12386426,0.0006583743,-1.4389069,-0.6067648,0.06125648
p23_p5_i4_i4_a0.5,0.6287123,-1.6533306,1.446695,0.27630308,0.7729862,-0.12121319,0.44632232,-0.0089478735,-0.28324226,0.28443536,-0.044424206,0.089324124,0.08715353,0.07185307,0.727112,0.009617674,0.9660251,0.024938758,-0.012290975,0.4070971,1.1717224,1.8459289,-0.037541874,0.9396827,-0.00480311,0.07431042,-0.56745434,-0.28115985,-0.020773977,-1.540402,-0.5044554,0.069823734
p23_p5_i4_i4_a0.75,0.6444229,-1.2798728,1.4280508,0.449944,0.43231255,-0.06717979,0.35782942,-0.03274905,-0.88541996,0.627661,-0.039712563,0.081866756,0.075075984,0.07015085,0.8659125,-0.012669974,0.26897192,0.03075555,0.0028839898,-0.20751154,1.2197733,1.5973358,-0.042820245,0.8498798,-0.07813424,-0.08690286,0.26775897,-0.28326502,-0.02201958,-1.6552606,-0.3500406,0.077000044
p23_p5_i5_i5_a0.25,-0.5574978,-2.3781826,0.063054025,0.35354736,0.2894916,-0.114692785,0.24274923,-0.056632854,0.11288169,-0.11000532,0.00960061,0.030965779,0.044879403,0.12812789,-0.6037804,-0.05493008,0.038354903,-0.05737776,0.031792343,0.39846265,0.28986308,-1.3946414,0.024766456,-0.38423184,-0.05302696,-0.18117231,-0.6647876,-0.47701368,-0.0062021594,1.3332028,0.60477304,0.07945456
p23_p5_i5_i5_a0.5,-1.2782121,-2.075495,-0.03434644,0.3056424,0.70581657,-0.13284528,-0.13580091,-0.04538212,-0.3104105,-0.20858696,-0.030291216,0.06670872,0.045711108,0.08799714,-0.7084923,-0.05332705,0.021537095,-0.021862857,0.03899409,0.2101093,0.17204244,-1.0835037,0.048280478,-0.7124464,-0.015835715,-0.31115532,-0.45681876,-0.48184076,0.0071067503,1.2209848,0.46426946,0.070448086
p23_p5_i5_i5_a0.75,-1.7166587,-1.5352304,0.15849346,0.33065006,0.8419147,-0.108042195,-0.706649,-0.026014837,-0.6828172,-0.46319905,-0.08092946,0.120353736,0.03795783,0.025417453,-0.50024146,-0.06007841,0.119914025,0.02733042,0.05181022,-0.30209348,0.043877676,-0.37838942,0.027303852,-0.98391694,0.024312202,-0.2555918,-0.035569083,-0.3865237,0.006514578,0.913969,0.30624318,0.02827653
p23_p6_i1_i1_a0.25,1.4664767,-0.6728442,0.18891484,0.83941615,0.37478042,-0.00043264404,1.0212046,0.07387984,-0.10431984,0.22179212,0.027372085,0.025602613,-0.04602934,0.09328386,0.5021593,-0.024223413,0.51442635,-0.07754972,0.028454173,0.68198806,-0.8291332,1.6023049,-0.013691297,0.40272266,0.06583254,-0.23584324,-0.9831142,-0.66206276,0.03523055,1.5171964,0.65890414,0.068094246
p23_p6_i1_i1_a0.5,1.2999225,-0.6934704,-0.054773778,0.40466544,0.038468614,-0.02130423,1.2362666,0.0561685,-0.5632845,0.2568895,0.043265864,0.03891778,-0.03993095,0.1198055,0.44410938,0.0034567395,0.623263,-0.06113565,0.03260649,0.52659184,-0.69266564,1.0420693,-0.013140781,0.39361796,0.040310744,-0.21565038,-1.147687,-0.49259964,0.023231618,1.0259043,0.56166446,0.076940365
p23_p6_i1_i1_a0.75,0.93163574,-0.66655505,0.020654917,-0.27250656,0.040330797,-0.063923456,1.67668,0.031302173,-0.9753536,0.30592442,0.0418007,0.06152424,0.036007565,0.050748672,0.2633713,-0.01616558,0.7771407,-0.054615173,0.026014948,0.31413096,-0.5046991,0.29183275,-0.0022830833,0.09077129,0.015476736,-0.33757383,-1.1514561,-0.35649863,-0.009054258,0.28856647,0.37906694,0.046099383
p23_p6_i2_i2_a0.25,0.11112581,-1.3280635,0.43680176,1.3684978,0.31244808,0.02074936,0.5563357,0.05111523,0.2749565,-0.46903634,0.06588619,0.017597474,-0.10763089,0.12630962,0.14970076,-0.04778662,-0.26808307,-0.09171288,0.016369896,0.6498366,-1.671588,1.8856342,-0.06503894,0.606945,0.056630604,-0.5865829,-1.8335471,-0.25152954,0.03962745,2.7415688,0.17808996,0.056987975
p23_p6_i2_i2_a0.5,-0.27418536,-1.3074721,0.51896834,1.8406271,0.388255,0.037624594,0.1058422,0.034831896,0.13937327,-0.6566441,0.014133986,0.0382947,-0.1073695,0.095111206,0.37403142,-0.08914039,0.08328307,-0.071188286,0.0050346404,0.64937633,-2.0313573,1.7813852,-0.09014488,0.58583385,0.07543981,-0.21875358,-1.6693959,-0.4703534,0.034028497,2.561676,0.21163128,0.04650545
p23_p6_i2_i2_a0.75,-0.9211168,-1.1015593,0.007552311,1.6397865,0.7095399,0.041855823,-0.6285193,0.023752166,-0.60049766,-0.8732915,-0.021686621,0.05458789,-0.102679506,0.054472465,0.27802855,-0.11316243,0.6021424,-0.044039357,-0.0062374603,0.3919528,-2.160105,1.558224,-0.04703609,0.35508546,0.11035232,-0.32185245,-0.96139085,-0.19924751,0.035736658,2.069118,0.15872483,0.037327014
p23_p6_i3_i3_a0.25,-1.2728903,-0.253388,0.3087611,0.14774501,0.37443686,-0.061194442,-0.4077241,-0.0029729372,0.11918464,1.4245452,-0.11557921,0.050454695,0.019092146,0.004758898,-0.056246042,-0.106721655,0.06443977,-0.031222789,0.017673388,0.8595807,0.11184604,-2.5947711,0.09054725,0.51440406,-0.05373122,-0.16684473,-0.20306225,0.3203386,-0.034209285,1.7020446,0.4011526,0.096542254
p23_p6_i3_i3_a0.5,-1.3752147,-0.80355316,0.5919442,0.16245726,0.45753253,-0.10352674,-0.65109867,-0.03897843,-0.23868954,1.6598582,-0.13195983,0.050918996,0.03961356,0.0280247,-0.03026861,-0.058199864,0.9364464,-0.02113731,0.022040939,0.8006241,0.49710348,-2.3136153,0.07044355,0.41973826,-0.056760516,0.0796448,-0.3960226,0.68489677,-0.052316017,0.7450333,0.4056068,0.12454698
p23_p6_i3_i3_a0.75,-0.4784025,-1.5680398,0.88359845,-0.3272979,0.21137732,-0.08427727,-0.57354623,-0.06579624,-0.71893895,1.2293763,-0.09652723,0.059610333,0.035089944,0.061671194,-0.32425907,-0.007182586,1.3144892,0.01314741,0.019929895,0.48131067,0.4725673,-1.4544818,0.0053579584,-0.0058217794,-0.013709047,0.034497857,0.032136753,1.1538246,-0.08767757,-0.6291802,0.27370948,0.10907001
p23_p6_i4_i4_a0.25,0.38586938,-0.9073567,1.9036198,0.6258954,0.05037214,-0.10680269,0.102446765,-0.004454231,-0.16147527,1.2654457,0.03232094,0.06381489,-0.119863026,0.106058404,0.813541,-0.020031244,0.68157417,-0.05588184,-0.0005262168,0.64890164,-0.24401766,-0.6252811,-0.12533268,0.46494696,-0.029604156,-0.3855189,-2.674359,-0.22037444,-0.02258882,0.47782198,-0.49106115,0.11650202
p23_p6_i4_i4_a0.5,0.54239285,-1.0515394,2.3836174,0.6138009,0.42144793,-0.08899589,0.031885695,0.010489404,-0.6664548,1.0881722,0.0018849671,0.072952256,-0.09027102,0.10003303,1.0110774,-0.024399955,0.5180389,-0.013011375,0.007407674,0.6232955,0.054651827,-0.41295224,-0.08131538,0.5908751,-0.0031438046,-0.072220206,-2.0586445,-0.339282,-0.041607514,-0.013181264,-0.4225825,0.10072501
p23_p6_i4_i4_a0.75,0.6838657,-1.0114352,2.1372182,0.63790023,0.5892,-0.08601541,0.022217859,-0.013764871,-1.0558758,1.0548111,-0.019659037,0.07604974,-0.030894853,0.08572717,0.86964995,-0.033369247,0.117833376,0.000989845,-0.012458852,0.33927083,0.55282205,0.04607798,-0.06275505,0.58727336,-0.055131473,-0.090066075,-0.9818249,-0.3334088,-0.0053434405,-0.81750065,-0.30459344,0.09859657
p23_p6_i5_i5_a0.25,0.13871606,-1.5170416,-0.3250126,0.69867086,0.2623219,-0.116716124,0.035227004,-0.022130102,-0.17999709,0.4442414,-0.072221994,0.10589775,0.04459523,0.09196271,-0.1607733,-0.022830375,-0.72433174,-0.049649216,-0.04556542,0.49064142,-0.12202135,-1.6334491,0.05293314,-1.0321456,-0.020466749,-0.41225332,-0.9685969,0.19610606,-0.014604038,-1.533596,0.39754653,0.06799625
p23_p6_i5_i5_a0.5,-0.39839888,-1.6362278,-0.45205632,0.82789147,0.47998953,-0.10634675,-0.35385066,-0.014823922,-0.2603401,0.08077186,-0.11693868,0.12130565,0.06196295,0.08914226,0.0062617064,-0.05123366,-0.5325471,-0.036917925,-0.05067037,0.4343682,-0.11126602,-1.5700102,0.062168524,-1.4060911,0.0042278776,-0.13822174,-0.80195117,0.103304744,-0.009803761,-1.416037,0.4162566,0.02518244
p23_p6_i5_i5_a0.75,-1.2433664,-1.3057234,-0.19561768,0.55107534,0.5121938,-0.082225055,-0.9762242,-0.01704194,-0.7958485,-0.53325,-0.13341472,0.12813592,0.04963341,0.037768822,-0.019611597,-0.06302621,-0.0819765,-0.010129758,-0.021985224,0.018246114,-0.09232241,-0.6794233,0.036473222,-1.4480923,0.026124138,-0.31435877,-0.22170782,0.13516492,0.005725217,-0.6244959,0.1975248,-0.017613754
p23_p7_i1_i1_a0.25,0.18891357,0.17873262,-0.39310265,-0.035814553,-0.97425354,-0.051961794,0.6194992,-0.09044239,-0.77600974,0.1972631,-0.12356301,0.052920494,0.06148374,0.024607629,-1.1937324,0.036108974,-0.12060627,0.026089896,0.009916454,0.31936818,0.50936854,1.7837787,0.09789716,-0.53078824,-0.035714883,-0.68184227,1.768744,-0.12283853,0.0927987,-2.929577,0.7766441,0.003977496
